species_id,canonical_scientific,primary_common,n_prompts,prompts
1391151,Chondrilla chondrilloides,,3,"[""a photo of Chondrilla chondrilloides"", ""a close-up photo of Chondrilla chondrilloides"", ""a wild plant of species Chondrilla chondrilloides""]"
1392300,Alchemilla transiens,,3,"[""a photo of Alchemilla transiens"", ""a close-up photo of Alchemilla transiens"", ""a wild plant of species Alchemilla transiens""]"
1499783,Artemisia pedemontana,,3,"[""a photo of Artemisia pedemontana"", ""a close-up photo of Artemisia pedemontana"", ""a wild plant of species Artemisia pedemontana""]"
1361026,Colchicum bivonae,,3,"[""a photo of Colchicum bivonae"", ""a close-up photo of Colchicum bivonae"", ""a wild plant of species Colchicum bivonae""]"
1744058,Eryngium tenue,,3,"[""a photo of Eryngium tenue"", ""a close-up photo of Eryngium tenue"", ""a wild plant of species Eryngium tenue""]"
1737561,Fragaria moschata,Hautbois strawberry,3,"[""a photo of Fragaria moschata"", ""a close-up photo of Fragaria moschata"", ""a wild plant of species Fragaria moschata""]"
1394329,Orobanche bartlingii,,3,"[""a photo of Orobanche bartlingii"", ""a close-up photo of Orobanche bartlingii"", ""a wild plant of species Orobanche bartlingii""]"
1697320,Viola jaubertiana,,3,"[""a photo of Viola jaubertiana"", ""a close-up photo of Viola jaubertiana"", ""a wild plant of species Viola jaubertiana""]"
1628954,Orchis macra,,3,"[""a photo of Orchis macra"", ""a close-up photo of Orchis macra"", ""a wild plant of species Orchis macra""]"
1743514,Achnatherum parviflorum,,3,"[""a photo of Achnatherum parviflorum"", ""a close-up photo of Achnatherum parviflorum"", ""a wild plant of species Achnatherum parviflorum""]"
1743239,Parapholis cylindrica,,3,"[""a photo of Parapholis cylindrica"", ""a close-up photo of Parapholis cylindrica"", ""a wild plant of species Parapholis cylindrica""]"
1564441,Teucrium vincentinum,,3,"[""a photo of Teucrium vincentinum"", ""a close-up photo of Teucrium vincentinum"", ""a wild plant of species Teucrium vincentinum""]"
1360416,Galium spurium,False cleavers,3,"[""a photo of Galium spurium"", ""a close-up photo of Galium spurium"", ""a wild plant of species Galium spurium""]"
1397276,Carex magellanica,Boreal bog sedge,3,"[""a photo of Carex magellanica"", ""a close-up photo of Carex magellanica"", ""a wild plant of species Carex magellanica""]"
1358260,Diplotaxis virgata,,3,"[""a photo of Diplotaxis virgata"", ""a close-up photo of Diplotaxis virgata"", ""a wild plant of species Diplotaxis virgata""]"
1420558,Salix bicolor,Willow,3,"[""a photo of Salix bicolor"", ""a close-up photo of Salix bicolor"", ""a wild plant of species Salix bicolor""]"
1636851,Odontitella virgata,,3,"[""a photo of Odontitella virgata"", ""a close-up photo of Odontitella virgata"", ""a wild plant of species Odontitella virgata""]"
1357671,Klasea flavescens,,3,"[""a photo of Klasea flavescens"", ""a close-up photo of Klasea flavescens"", ""a wild plant of species Klasea flavescens""]"
1472808,Ornithogalum bourgaeanum,,3,"[""a photo of Ornithogalum bourgaeanum"", ""a close-up photo of Ornithogalum bourgaeanum"", ""a wild plant of species Ornithogalum bourgaeanum""]"
1395127,Ranunculus serpens,,3,"[""a photo of Ranunculus serpens"", ""a close-up photo of Ranunculus serpens"", ""a wild plant of species Ranunculus serpens""]"
1744678,Centaurea costae,,3,"[""a photo of Centaurea costae"", ""a close-up photo of Centaurea costae"", ""a wild plant of species Centaurea costae""]"
1391148,Chloris truncata,Australian fingergrass,3,"[""a photo of Chloris truncata"", ""a close-up photo of Chloris truncata"", ""a wild plant of species Chloris truncata""]"
1407920,Delphinium ambiguum,,3,"[""a photo of Delphinium ambiguum"", ""a close-up photo of Delphinium ambiguum"", ""a wild plant of species Delphinium ambiguum""]"
1392218,Euphrasia nana,,3,"[""a photo of Euphrasia nana"", ""a close-up photo of Euphrasia nana"", ""a wild plant of species Euphrasia nana""]"
1393777,Medicago suffruticosa,,3,"[""a photo of Medicago suffruticosa"", ""a close-up photo of Medicago suffruticosa"", ""a wild plant of species Medicago suffruticosa""]"
1394375,Oxytropis lapponica,,3,"[""a photo of Oxytropis lapponica"", ""a close-up photo of Oxytropis lapponica"", ""a wild plant of species Oxytropis lapponica""]"
1738583,Hedera algeriensis,,3,"[""a photo of Hedera algeriensis"", ""a close-up photo of Hedera algeriensis"", ""a wild plant of species Hedera algeriensis""]"
1398247,Rubus venetorum,,3,"[""a photo of Rubus venetorum"", ""a close-up photo of Rubus venetorum"", ""a wild plant of species Rubus venetorum""]"
1743806,Artemisia molinieri,Molinier's wormwood,3,"[""a photo of Artemisia molinieri"", ""a close-up photo of Artemisia molinieri"", ""a wild plant of species Artemisia molinieri""]"
1398184,Madia sativa,Chile tarweed,3,"[""a photo of Madia sativa"", ""a close-up photo of Madia sativa"", ""a wild plant of species Madia sativa""]"
1637710,Oxalis filiformis,,3,"[""a photo of Oxalis filiformis"", ""a close-up photo of Oxalis filiformis"", ""a wild plant of species Oxalis filiformis""]"
1400162,Biscutella intermedia,,3,"[""a photo of Biscutella intermedia"", ""a close-up photo of Biscutella intermedia"", ""a wild plant of species Biscutella intermedia""]"
1389392,Euphorbia minuta,,3,"[""a photo of Euphorbia minuta"", ""a close-up photo of Euphorbia minuta"", ""a wild plant of species Euphorbia minuta""]"
1495399,Cistus aguilari,,3,"[""a photo of Cistus aguilari"", ""a close-up photo of Cistus aguilari"", ""a wild plant of species Cistus aguilari""]"
1392766,Heteranthera limosa,Mud plantain,3,"[""a photo of Heteranthera limosa"", ""a close-up photo of Heteranthera limosa"", ""a wild plant of species Heteranthera limosa""]"
1361138,Agrostis nevadensis,,3,"[""a photo of Agrostis nevadensis"", ""a close-up photo of Agrostis nevadensis"", ""a wild plant of species Agrostis nevadensis""]"
1394289,Androsace elongata,California rockjasmine,3,"[""a photo of Androsace elongata"", ""a close-up photo of Androsace elongata"", ""a wild plant of species Androsace elongata""]"
1399273,Limonium merxmuelleri,,3,"[""a photo of Limonium merxmuelleri"", ""a close-up photo of Limonium merxmuelleri"", ""a wild plant of species Limonium merxmuelleri""]"
1548153,Quercus cerrioides,,3,"[""a photo of Quercus cerrioides"", ""a close-up photo of Quercus cerrioides"", ""a wild plant of species Quercus cerrioides""]"
1393852,Moehringia sedoides,,3,"[""a photo of Moehringia sedoides"", ""a close-up photo of Moehringia sedoides"", ""a wild plant of species Moehringia sedoides""]"
1744242,Salvia granatensis,,3,"[""a photo of Salvia granatensis"", ""a close-up photo of Salvia granatensis"", ""a wild plant of species Salvia granatensis""]"
1359395,Ononis diffusa,,3,"[""a photo of Ononis diffusa"", ""a close-up photo of Ononis diffusa"", ""a wild plant of species Ononis diffusa""]"
1744402,Limonium perplexum,,3,"[""a photo of Limonium perplexum"", ""a close-up photo of Limonium perplexum"", ""a wild plant of species Limonium perplexum""]"
1467321,Hedera maroccana,,3,"[""a photo of Hedera maroccana"", ""a close-up photo of Hedera maroccana"", ""a wild plant of species Hedera maroccana""]"
1360036,Limonium emarginatum,,3,"[""a photo of Limonium emarginatum"", ""a close-up photo of Limonium emarginatum"", ""a wild plant of species Limonium emarginatum""]"
1393565,Limonium legrandii,,3,"[""a photo of Limonium legrandii"", ""a close-up photo of Limonium legrandii"", ""a wild plant of species Limonium legrandii""]"
1742773,Nananthea perpusilla,,3,"[""a photo of Nananthea perpusilla"", ""a close-up photo of Nananthea perpusilla"", ""a wild plant of species Nananthea perpusilla""]"
1486726,Cylindropuntia leptocaulis,Christmas cactus,3,"[""a photo of Cylindropuntia leptocaulis"", ""a close-up photo of Cylindropuntia leptocaulis"", ""a wild plant of species Cylindropuntia leptocaulis""]"
1392745,Helosciadium inundatum,Lesser marshwort,3,"[""a photo of Helosciadium inundatum"", ""a close-up photo of Helosciadium inundatum"", ""a wild plant of species Helosciadium inundatum""]"
1389335,Cynoglossum montanum,,3,"[""a photo of Cynoglossum montanum"", ""a close-up photo of Cynoglossum montanum"", ""a wild plant of species Cynoglossum montanum""]"
1395332,Aquilegia viscosa,,3,"[""a photo of Aquilegia viscosa"", ""a close-up photo of Aquilegia viscosa"", ""a wild plant of species Aquilegia viscosa""]"
1361043,Carex binervis,Green-ribbed sedge,3,"[""a photo of Carex binervis"", ""a close-up photo of Carex binervis"", ""a wild plant of species Carex binervis""]"
1652252,Koeleria splendens,,3,"[""a photo of Koeleria splendens"", ""a close-up photo of Koeleria splendens"", ""a wild plant of species Koeleria splendens""]"
1396242,Seseli cantabricum,,3,"[""a photo of Seseli cantabricum"", ""a close-up photo of Seseli cantabricum"", ""a wild plant of species Seseli cantabricum""]"
1741616,Alpagrostis alpina,,3,"[""a photo of Alpagrostis alpina"", ""a close-up photo of Alpagrostis alpina"", ""a wild plant of species Alpagrostis alpina""]"
1647338,Limonium santapolense,,3,"[""a photo of Limonium santapolense"", ""a close-up photo of Limonium santapolense"", ""a wild plant of species Limonium santapolense""]"
1357050,Silene tridentata,,3,"[""a photo of Silene tridentata"", ""a close-up photo of Silene tridentata"", ""a wild plant of species Silene tridentata""]"
1743392,Aquilegia bernardii,,3,"[""a photo of Aquilegia bernardii"", ""a close-up photo of Aquilegia bernardii"", ""a wild plant of species Aquilegia bernardii""]"
1523071,Taraxacum discretum,,3,"[""a photo of Taraxacum discretum"", ""a close-up photo of Taraxacum discretum"", ""a wild plant of species Taraxacum discretum""]"
1392015,Eragrostis pectinacea,Carolina love grass,3,"[""a photo of Eragrostis pectinacea"", ""a close-up photo of Eragrostis pectinacea"", ""a wild plant of species Eragrostis pectinacea""]"
1397037,Verbesina helianthoides,Gravelweed,3,"[""a photo of Verbesina helianthoides"", ""a close-up photo of Verbesina helianthoides"", ""a wild plant of species Verbesina helianthoides""]"
1392315,Festuca lahonderei,,3,"[""a photo of Festuca lahonderei"", ""a close-up photo of Festuca lahonderei"", ""a wild plant of species Festuca lahonderei""]"
1393914,Narcissus abscissus,,3,"[""a photo of Narcissus abscissus"", ""a close-up photo of Narcissus abscissus"", ""a wild plant of species Narcissus abscissus""]"
1741597,Oreojuncus monanthos,,3,"[""a photo of Oreojuncus monanthos"", ""a close-up photo of Oreojuncus monanthos"", ""a wild plant of species Oreojuncus monanthos""]"
1363551,Eragrostis cilianensis,Gray love grass,3,"[""a photo of Eragrostis cilianensis"", ""a close-up photo of Eragrostis cilianensis"", ""a wild plant of species Eragrostis cilianensis""]"
1359712,Odontites vulgaris,Broomrape,3,"[""a photo of Odontites vulgaris"", ""a close-up photo of Odontites vulgaris"", ""a wild plant of species Odontites vulgaris""]"
1390760,Carex appropinquata,Fibrous tussock-sedge,3,"[""a photo of Carex appropinquata"", ""a close-up photo of Carex appropinquata"", ""a wild plant of species Carex appropinquata""]"
1550246,Geranium berteroanum,,3,"[""a photo of Geranium berteroanum"", ""a close-up photo of Geranium berteroanum"", ""a wild plant of species Geranium berteroanum""]"
1739083,Polypodium mantoniae,,3,"[""a photo of Polypodium mantoniae"", ""a close-up photo of Polypodium mantoniae"", ""a wild plant of species Polypodium mantoniae""]"
1359879,Gratiola linifolia,,3,"[""a photo of Gratiola linifolia"", ""a close-up photo of Gratiola linifolia"", ""a wild plant of species Gratiola linifolia""]"
1630308,Platanthera hybrida,,3,"[""a photo of Platanthera hybrida"", ""a close-up photo of Platanthera hybrida"", ""a wild plant of species Platanthera hybrida""]"
1399742,Armeria pseudarmeria,,3,"[""a photo of Armeria pseudarmeria"", ""a close-up photo of Armeria pseudarmeria"", ""a wild plant of species Armeria pseudarmeria""]"
1359418,Ononis pinnata,,3,"[""a photo of Ononis pinnata"", ""a close-up photo of Ononis pinnata"", ""a wild plant of species Ononis pinnata""]"
1396632,Taraxacum obliquilobum,Orange-tipped dandelion,3,"[""a photo of Taraxacum obliquilobum"", ""a close-up photo of Taraxacum obliquilobum"", ""a wild plant of species Taraxacum obliquilobum""]"
1398752,Antirrhinum charidemi,,3,"[""a photo of Antirrhinum charidemi"", ""a close-up photo of Antirrhinum charidemi"", ""a wild plant of species Antirrhinum charidemi""]"
1392054,Erigeron schleicheri,,3,"[""a photo of Erigeron schleicheri"", ""a close-up photo of Erigeron schleicheri"", ""a wild plant of species Erigeron schleicheri""]"
1389969,Calamagrostis pseudophragmites,Coastal small reedgrass,3,"[""a photo of Calamagrostis pseudophragmites"", ""a close-up photo of Calamagrostis pseudophragmites"", ""a wild plant of species Calamagrostis pseudophragmites""]"
1391670,Dethawia splendens,,3,"[""a photo of Dethawia splendens"", ""a close-up photo of Dethawia splendens"", ""a wild plant of species Dethawia splendens""]"
1357499,Cirsium creticum,,3,"[""a photo of Cirsium creticum"", ""a close-up photo of Cirsium creticum"", ""a wild plant of species Cirsium creticum""]"
1564438,Teucrium turredanum,,3,"[""a photo of Teucrium turredanum"", ""a close-up photo of Teucrium turredanum"", ""a wild plant of species Teucrium turredanum""]"
1360289,Cotoneaster granatensis,,3,"[""a photo of Cotoneaster granatensis"", ""a close-up photo of Cotoneaster granatensis"", ""a wild plant of species Cotoneaster granatensis""]"
1452084,Acis valentina,,3,"[""a photo of Acis valentina"", ""a close-up photo of Acis valentina"", ""a wild plant of species Acis valentina""]"
1392625,Glechoma sardoa,,3,"[""a photo of Glechoma sardoa"", ""a close-up photo of Glechoma sardoa"", ""a wild plant of species Glechoma sardoa""]"
1418018,Anchusa stylosa,,3,"[""a photo of Anchusa stylosa"", ""a close-up photo of Anchusa stylosa"", ""a wild plant of species Anchusa stylosa""]"
1357189,Achillea santolinoides,,3,"[""a photo of Achillea santolinoides"", ""a close-up photo of Achillea santolinoides"", ""a wild plant of species Achillea santolinoides""]"
1739096,Lycopodium issleri,Issler's clubmoss,3,"[""a photo of Lycopodium issleri"", ""a close-up photo of Lycopodium issleri"", ""a wild plant of species Lycopodium issleri""]"
1357988,Convolvulus pentapetaloides,,3,"[""a photo of Convolvulus pentapetaloides"", ""a close-up photo of Convolvulus pentapetaloides"", ""a wild plant of species Convolvulus pentapetaloides""]"
1492221,Arenaria querioides,,3,"[""a photo of Arenaria querioides"", ""a close-up photo of Arenaria querioides"", ""a wild plant of species Arenaria querioides""]"
1646044,Chaenorhinum rubrifolium,,3,"[""a photo of Chaenorhinum rubrifolium"", ""a close-up photo of Chaenorhinum rubrifolium"", ""a wild plant of species Chaenorhinum rubrifolium""]"
1507182,Erigeron frigidus,,3,"[""a photo of Erigeron frigidus"", ""a close-up photo of Erigeron frigidus"", ""a wild plant of species Erigeron frigidus""]"
1392336,Festuca stenantha,,3,"[""a photo of Festuca stenantha"", ""a close-up photo of Festuca stenantha"", ""a wild plant of species Festuca stenantha""]"
1361070,Carex oedipostyla,,3,"[""a photo of Carex oedipostyla"", ""a close-up photo of Carex oedipostyla"", ""a wild plant of species Carex oedipostyla""]"
1392456,Galium divaricatum,Lamarck's bedstraw,3,"[""a photo of Galium divaricatum"", ""a close-up photo of Galium divaricatum"", ""a wild plant of species Galium divaricatum""]"
1478096,Gyrocaryum oppositifolium,,3,"[""a photo of Gyrocaryum oppositifolium"", ""a close-up photo of Gyrocaryum oppositifolium"", ""a wild plant of species Gyrocaryum oppositifolium""]"
1391802,Dryopteris ardechensis,Cévennes male-fern,3,"[""a photo of Dryopteris ardechensis"", ""a close-up photo of Dryopteris ardechensis"", ""a wild plant of species Dryopteris ardechensis""]"
1685012,Thesium divaricatum,,3,"[""a photo of Thesium divaricatum"", ""a close-up photo of Thesium divaricatum"", ""a wild plant of species Thesium divaricatum""]"
